company,model,fuel_type,seller_type,transmission,owner,car_age,avg_km_per_year,km_driven_log,model_cluster,company_fuel_owner,km_carage_interact,predicted_price,actual_price
Tata,Zest Revotron 1.2T,Petrol,Individual,Manual,First Owner,10,11000.0,11.608244735642321,1,Tata_Petrol_First Owner,116.08244735642322,118178380.0,103700000
Hyundai,Verna 1.6 SX,Diesel,Individual,Manual,Second Owner,11,6363.636363636364,11.156264806643742,7,Hyundai_Diesel_Second Owner,122.71891287308117,170013660.0,190625000
Volkswagen,Vento Petrol Trendline,Petrol,Individual,Manual,First Owner,14,5274.285714285715,11.209669411880263,11,Volkswagen_Petrol_First Owner,156.93537176632367,85840760.0,69235000
Tata,Indica Vista Aqua,Diesel,Individual,Manual,First Owner,15,7333.333333333333,11.608244735642321,0,Tata_Diesel_First Owner,174.1236710346348,51265044.0,61000000
Hyundai,i20 Magna,Petrol,Individual,Manual,Second Owner,12,2614.75,10.3538622893929,5,Hyundai_Petrol_Second Owner,124.2463474727148,97008530.0,97600000
Maruti,A-Star Vxi,Petrol,Individual,Manual,Second Owner,14,6428.571428571428,11.407576060361786,11,Maruti_Petrol_Second Owner,159.706064845065,62907348.0,67100000
Hyundai,i10 Magna,Petrol,Individual,Manual,Second Owner,14,4285.714285714285,11.002116507732017,11,Hyundai_Petrol_Second Owner,154.02963110824825,64455708.0,71675000
Hyundai,i20 Asta Option,Diesel,Individual,Manual,Second Owner,10,16000.0,11.982935344196433,7,Hyundai_Diesel_Second Owner,119.82935344196433,186560830.0,167750000
Maruti,Alto 800 VXI,Petrol,Individual,Manual,Second Owner,10,5300.0,10.87806606028079,1,Maruti_Petrol_Second Owner,108.7806606028079,83158584.0,82350000
Maruti,Ciaz ZDi Plus,Diesel,Individual,Manual,Multiple Owners,10,4000.0,10.596659732783579,7,Maruti_Diesel_Multiple Owners,105.96659732783579,181629490.0,167750000
Maruti,Swift VXI BSIV,Petrol,Individual,Manual,First Owner,9,954.2222222222222,9.058237593766226,2,Maruti_Petrol_First Owner,81.52413834389603,166300820.0,167750000
Maruti,Estilo LXI,Petrol,Individual,Manual,Multiple Owners,17,3294.1176470588234,10.933124826700707,14,Maruti_Petrol_Multiple Owners,185.86312205391204,36480096.0,48800000
Mahindra,XUV500 W4,Diesel,Individual,Manual,Multiple Owners,11,10636.363636363636,11.669937760751914,7,Mahindra_Diesel_Multiple Owners,128.36931536827106,182683700.0,197945000
Honda,Brio Exclusive Edition,Petrol,Individual,Manual,First Owner,12,6666.666666666667,11.289794413577894,5,Honda_Petrol_First Owner,135.47753296293473,99119010.0,108275000
Volkswagen,Polo 1.2 MPI,Petrol,Dealer,Manual,First Owner,10,4200.0,10.645448706505872,1,Volkswagen_Petrol_First Owner,106.45448706505873,142494770.0,138775000
Chevrolet,Spark 1.0 E,Petrol,Individual,Manual,Second Owner,16,3125.0,10.819798284210286,13,Chevrolet_Petrol_Second Owner,173.11677254736458,37973396.0,27450000
Hyundai,i10 Magna,Petrol,Individual,Manual,First Owner,13,2076.923076923077,10.203629181337648,5,Hyundai_Petrol_First Owner,132.64717935738943,89622210.0,88450000
Hyundai,Elantra SX,Petrol,Individual,Manual,First Owner,13,7307.692307692308,11.461642696843066,5,Hyundai_Petrol_First Owner,149.00135505895986,144932620.0,167750000
Maruti,Ertiga LXI,Petrol,Individual,Manual,First Owner,12,7500.0,11.407576060361786,5,Maruti_Petrol_First Owner,136.89091272434143,145986940.0,131150000
Hyundai,EON Era Plus,Petrol,Individual,Manual,First Owner,10,1700.0,9.741027444837728,1,Hyundai_Petrol_First Owner,97.41027444837728,86573450.0,88450000
Hyundai,i10 Magna 1.1L,Petrol,Individual,Manual,First Owner,11,9090.90909090909,11.51293546492023,1,Hyundai_Petrol_First Owner,126.64229011412252,102935170.0,91500000
Volkswagen,Passat 1.8 TSI,Petrol,Individual,Manual,Second Owner,15,8000.0,11.695255355062795,13,Volkswagen_Petrol_Second Owner,175.42883032594193,56968400.0,91500000
Maruti,Ritz VDi,Diesel,Individual,Manual,First Owner,9,12222.222222222223,11.608244735642321,9,Maruti_Diesel_First Owner,104.47420262078089,129711580.0,144875000
Hyundai,Grand i10 CRDi,Diesel,Individual,Manual,Second Owner,11,8181.818181818182,11.407576060361786,7,Hyundai_Diesel_Second Owner,125.48333666397964,119147580.0,140299695
Ford,Figo Petrol EXI,Petrol,Individual,Manual,First Owner,14,1785.7142857142858,10.12667110305036,11,Ford_Petrol_First Owner,141.77339544270504,74033360.0,76250000
Hyundai,i20 1.4 CRDi,Diesel,Individual,Manual,Second Owner,14,7142.857142857143,11.51293546492023,12,Hyundai_Diesel_Second Owner,161.1810965088832,89906456.0,106750000
Tata,Tigor 1.05 Revotorq,Diesel,Individual,Manual,First Owner,8,1875.0,9.61587214452889,8,Tata_Diesel_First Owner,76.92697715623112,145992100.0,182085000
Hyundai,i10 Sportz,Petrol,Individual,Manual,First Owner,11,5909.090909090909,11.082157933374816,1,Hyundai_Petrol_First Owner,121.90373726712298,106975460.0,91500000
Ford,Figo Aspire 1.5,Diesel,Individual,Manual,Second Owner,10,3200.0,10.373522431293592,7,Ford_Diesel_Second Owner,103.73522431293593,147008030.0,140299695
Kia,Seltos HTE D,Diesel,Individual,Manual,First Owner,6,1666.6666666666667,9.210440366976517,6,Kia_Diesel_First Owner,55.2626422018591,167573570.0,196115000
Volkswagen,Ameo 1.5 TDI,Diesel,Individual,Manual,First Owner,8,6132.5,10.800819700808985,8,Volkswagen_Diesel_First Owner,86.40655760647188,174743940.0,198250000
Honda,City i DTEC,Diesel,Dealer,Manual,First Owner,10,12800.0,11.759793355371237,7,Honda_Diesel_First Owner,117.59793355371237,191528820.0,183000000
Hyundai,i20 Sportz Option,Diesel,Individual,Manual,First Owner,10,4000.0,10.596659732783579,7,Hyundai_Diesel_First Owner,105.96659732783579,197869300.0,183000000
Datsun,RediGO 1.0 T,Petrol,Individual,Manual,First Owner,8,2500.0,9.90353755128617,2,Datsun_Petrol_First Owner,79.22830041028936,99328160.0,84790000
Tata,Indica Vista Aqua,Diesel,Individual,Manual,Second Owner,14,3571.4285714285716,10.819798284210286,12,Tata_Diesel_Second Owner,151.477175978944,45725210.0,61000000
Tata,Nano Cx,Petrol,Individual,Manual,First Owner,14,5714.285714285715,11.289794413577894,11,Tata_Petrol_First Owner,158.05712179009052,27640280.0,21350000
Hyundai,i20 Asta 1.2,Petrol,Individual,Manual,First Owner,10,7000.0,11.156264806643742,1,Hyundai_Petrol_First Owner,111.56264806643742,153392540.0,167750000
Mahindra,Renault Logan 1.5,Diesel,Individual,Manual,Second Owner,18,6666.666666666667,11.695255355062795,10,Mahindra_Diesel_Second Owner,210.5145963911303,50036420.0,45750000
Ford,Fiesta Diesel Style,Diesel,Individual,Manual,First Owner,13,9230.76923076923,11.695255355062795,12,Ford_Diesel_First Owner,152.03831961581633,99627064.0,118950000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,First Owner,10,11000.0,11.608244735642321,7,Maruti_Diesel_First Owner,116.08244735642322,160400420.0,143350000
Hyundai,Xcent 1.2 Kappa,Petrol,Individual,Manual,First Owner,10,9300.0,11.440365524765756,1,Hyundai_Petrol_First Owner,114.40365524765755,124466430.0,125049695
Chevrolet,Sail 1.3 LS,Diesel,Individual,Manual,Second Owner,9,6666.666666666667,11.002116507732017,9,Chevrolet_Diesel_Second Owner,99.01904856958815,103704024.0,76250000
Datsun,RediGO T,Petrol,Individual,Manual,First Owner,8,3125.0,10.12667110305036,2,Datsun_Petrol_First Owner,81.01336882440287,92601950.0,91500000
Hyundai,i20 1.4 CRDi,Diesel,Individual,Manual,Second Owner,13,7692.307692307692,11.51293546492023,12,Hyundai_Diesel_Second Owner,149.66816104396298,102521670.0,97905000
Mahindra,Quanto C6,Diesel,Individual,Manual,First Owner,12,7500.0,11.407576060361786,4,Mahindra_Diesel_First Owner,136.89091272434143,93518370.0,68625000
Hyundai,Grand i10 Asta,Petrol,Individual,Manual,First Owner,8,2500.0,9.90353755128617,2,Hyundai_Petrol_First Owner,79.22830041028936,164828830.0,167750000
Hyundai,Grand i10 Magna,Petrol,Individual,Manual,First Owner,11,1818.1818181818182,9.90353755128617,1,Hyundai_Petrol_First Owner,108.93891306414787,112191530.0,122000000
Maruti,Swift VDI Optional,Diesel,Individual,Manual,First Owner,10,12000.0,11.695255355062795,7,Maruti_Diesel_First Owner,116.95255355062795,148058060.0,161650000
Tata,Zest Quadrajet 1.3,Diesel,Individual,Manual,Second Owner,10,9000.0,11.407576060361786,7,Tata_Diesel_Second Owner,114.07576060361785,117479416.0,106750000
Maruti,Ertiga VDI,Diesel,Individual,Manual,Multiple Owners,13,7692.307692307692,11.51293546492023,12,Maruti_Diesel_Multiple Owners,149.66816104396298,149778420.0,122000000
Honda,City V MT,Petrol,Individual,Manual,First Owner,15,5266.666666666667,11.277215789596893,13,Honda_Petrol_First Owner,169.1582368439534,110212360.0,86925000
Maruti,Swift VDI BSIV,Diesel,Individual,Manual,First Owner,11,5909.090909090909,11.082157933374816,7,Maruti_Diesel_First Owner,121.90373726712298,148125500.0,129625000
Maruti,Alto LXi,Petrol,Individual,Manual,Second Owner,15,3200.0,10.778977123006351,13,Maruti_Petrol_Second Owner,161.68465684509528,55011140.0,48800000
Renault,Duster 110PS Diesel,Diesel,Individual,Manual,Multiple Owners,13,9230.76923076923,11.695255355062795,12,Renault_Diesel_Multiple Owners,152.03831961581633,107206104.0,122000000
Maruti,Alto K10 VXI,Petrol,Individual,Manual,First Owner,9,2777.777777777778,10.12667110305036,2,Maruti_Petrol_First Owner,91.14003992745323,98361896.0,91500000
Chevrolet,Spark 1.0 LT,Petrol,Individual,Manual,Second Owner,14,1428.5714285714287,9.90353755128617,11,Chevrolet_Petrol_Second Owner,138.64952571800637,42777880.0,57950000
Maruti,Swift Dzire LXI,Petrol,Individual,Manual,Second Owner,10,2500.0,10.12667110305036,1,Maruti_Petrol_Second Owner,101.26671103050359,129596700.0,132674695
Maruti,Alto LXi,Petrol,Individual,Manual,Second Owner,14,7142.857142857143,11.51293546492023,11,Maruti_Petrol_Second Owner,161.1810965088832,53977916.0,39650000
Maruti,Swift VXI Optional,Petrol,Individual,Manual,First Owner,9,2222.222222222222,9.90353755128617,2,Maruti_Petrol_First Owner,89.13183796157554,155279490.0,167750000
Honda,City i-VTEC S,Petrol,Dealer,Manual,Second Owner,15,3902.9333333333334,10.977550968282825,13,Honda_Petrol_Second Owner,164.66326452424238,96483304.0,106750000
Mahindra,Bolero Power Plus,Diesel,Individual,Manual,First Owner,8,15000.0,11.695255355062795,8,Mahindra_Diesel_First Owner,93.56204284050236,177390720.0,198250000
Hyundai,Elantra SX,Petrol,Individual,Manual,Second Owner,12,7500.0,11.407576060361786,5,Hyundai_Petrol_Second Owner,136.89091272434143,152918930.0,155855000
Honda,Civic 1.8 V,Petrol,Individual,Manual,Multiple Owners,17,5882.35294117647,11.51293546492023,14,Honda_Petrol_Multiple Owners,195.71990290364388,90935704.0,114375000
Mahindra,KUV 100 mFALCON,Diesel,Individual,Manual,Second Owner,9,11111.111111111111,11.51293546492023,9,Mahindra_Diesel_Second Owner,103.61641918428207,115128856.0,109800000
Tata,Indigo eCS LX,Diesel,Individual,Manual,Multiple Owners,13,6153.846153846154,11.289794413577894,12,Tata_Diesel_Multiple Owners,146.76732737651264,65631428.0,42700000
Maruti,Swift VXI,Petrol,Individual,Manual,First Owner,12,1250.0,9.61587214452889,5,Maruti_Petrol_First Owner,115.39046573434668,125920740.0,106750000
Tata,Indigo CS LS,Diesel,Individual,Manual,First Owner,9,2222.222222222222,9.90353755128617,9,Tata_Diesel_First Owner,89.13183796157554,126941860.0,134200000
Tata,Indica Vista TDI,Diesel,Individual,Manual,First Owner,14,8571.42857142857,11.695255355062795,12,Tata_Diesel_First Owner,163.73357497087912,51810224.0,64050000
Renault,Duster 85PS Diesel,Diesel,Individual,Manual,First Owner,8,15000.0,11.695255355062795,8,Renault_Diesel_First Owner,93.56204284050236,181414260.0,198250000
Maruti,Wagon R LXI,Petrol,Dealer,Manual,First Owner,17,2059.294117647059,10.463360450273136,14,Maruti_Petrol_First Owner,177.87712765464332,44207390.0,67405000
Ford,Fiesta 1.4 Duratec,Petrol,Individual,Manual,First Owner,18,5388.888888888889,11.48247656671073,14,Ford_Petrol_First Owner,206.68457820079314,44830332.0,43310000
Hyundai,Xcent 1.2 Kappa,Petrol,Individual,Manual,First Owner,11,5909.090909090909,11.082157933374816,1,Hyundai_Petrol_First Owner,121.90373726712298,108053300.0,152500000
Tata,Indigo CS LX,Diesel,Individual,Manual,First Owner,17,7058.823529411765,11.695255355062795,10,Tata_Diesel_First Owner,198.8193410360675,35091360.0,30500000
Tata,Zest Quadrajet 1.3,Diesel,Individual,Manual,First Owner,9,5555.555555555556,10.819798284210286,9,Tata_Diesel_First Owner,97.37818455789258,138307300.0,144875000
Mahindra,Xylo D2,Diesel,Individual,Manual,First Owner,15,6666.666666666667,11.51293546492023,0,Mahindra_Diesel_First Owner,172.69403197380345,88409416.0,91500000
Hyundai,i20 Asta 1.2,Petrol,Individual,Manual,First Owner,12,2500.0,10.308985993422082,5,Hyundai_Petrol_First Owner,123.70783192106498,138769070.0,109800000
Tata,New Safari DICOR,Diesel,Individual,Manual,Multiple Owners,16,13250.0,12.264346270624157,0,Tata_Diesel_Multiple Owners,196.22954032998652,127687660.0,70149695
Maruti,Wagon R LX,Petrol,Individual,Manual,Multiple Owners,19,4210.526315789473,11.289794413577894,3,Maruti_Petrol_Multiple Owners,214.50609385797998,32893424.0,39650000
Hyundai,Verna Transform SX,Diesel,Individual,Manual,Second Owner,15,5333.333333333333,11.289794413577894,0,Hyundai_Diesel_Second Owner,169.3469162036684,78619864.0,67100000
Hyundai,Verna 1.4 CX,Diesel,Individual,Manual,First Owner,12,4166.666666666667,10.819798284210286,4,Hyundai_Diesel_First Owner,129.83757941052343,130154380.0,167750000
Ford,Endeavour 4x2 XLT,Diesel,Individual,Manual,Multiple Owners,16,4375.0,11.156264806643742,0,Ford_Diesel_Multiple Owners,178.50023690629988,50250380.0,146400000
Mahindra,NuvoSport N8,Diesel,Individual,Manual,First Owner,9,14444.444444444445,11.775297421715827,9,Mahindra_Diesel_First Owner,105.97767679544245,172535410.0,198250000
Mahindra,Scorpio M2DI,Diesel,Individual,Manual,Second Owner,14,5714.285714285715,11.289794413577894,12,Mahindra_Diesel_Second Owner,158.05712179009052,120365560.0,147924695
Maruti,Eeco 5 Seater,Petrol,Individual,Manual,First Owner,9,6666.666666666667,11.002116507732017,2,Maruti_Petrol_First Owner,99.01904856958815,106259340.0,100650000
Ford,Figo Aspire 1.2,Petrol,Individual,Manual,First Owner,7,1357.142857142857,9.15915233520675,6,Ford_Petrol_First Owner,64.11406634644725,184643950.0,175375000
Volkswagen,Polo GT TSI,Petrol,Dealer,Automatic,First Owner,11,2554.5454545454545,10.243560441877241,1,Volkswagen_Petrol_First Owner,112.67916486064965,166055200.0,175375000
Mahindra,Bolero 2011-2019 ZLX,Diesel,Individual,Manual,Second Owner,12,8333.333333333334,11.51293546492023,4,Mahindra_Diesel_Second Owner,138.15522557904274,140371340.0,131150000
Hyundai,i20 1.2 Spotz,Petrol,Individual,Manual,First Owner,7,2785.714285714286,9.87822102528824,6,Hyundai_Petrol_First Owner,69.14754717701769,195375300.0,199775000
Toyota,Corolla Altis Diesel,Diesel,Individual,Manual,Second Owner,13,9615.384615384615,11.736077016252437,12,Toyota_Diesel_Second Owner,152.5690012112817,140014020.0,126575000
Maruti,Ritz VXi (ABS),Petrol,Individual,Manual,First Owner,14,3357.1428571428573,10.757924157061597,11,Maruti_Petrol_First Owner,150.61093819886236,69941570.0,57950000
Hyundai,Grand i10 Magna,Petrol,Dealer,Automatic,First Owner,6,722.8333333333334,8.37516869138682,6,Hyundai_Petrol_First Owner,50.251012148320925,179333860.0,190625000
Tata,Manza Aura (ABS),Diesel,Individual,Manual,Second Owner,15,6666.666666666667,11.51293546492023,0,Tata_Diesel_Second Owner,172.69403197380345,62926910.0,61000000
Toyota,Etios Liva G,Petrol,Individual,Manual,First Owner,10,3000.0,10.308985993422082,1,Toyota_Petrol_First Owner,103.08985993422083,132010880.0,157075000
Honda,City ZXi AT,Petrol,Individual,Automatic,Second Owner,20,5000.0,11.51293546492023,3,Honda_Petrol_Second Owner,230.2587092984046,54038750.0,33550000
Maruti,Baleno Zeta 1.3,Diesel,Individual,Manual,Second Owner,10,7000.0,11.156264806643742,7,Maruti_Diesel_Second Owner,111.56264806643742,160149980.0,183000000
Chevrolet,Optra Magnum 2.0,Diesel,Individual,Manual,First Owner,14,5602.285714285715,11.27000003614456,12,Chevrolet_Diesel_First Owner,157.78000050602384,84670100.0,126575000
Renault,Duster 110PS Diesel,Diesel,Individual,Manual,First Owner,11,12090.90909090909,11.798111925972618,7,Renault_Diesel_First Owner,129.7792311856988,146077580.0,137250000
Tata,Indigo CS LS,Diesel,Individual,Manual,Second Owner,15,4666.666666666667,11.156264806643742,0,Tata_Diesel_Second Owner,167.34397209965613,45632828.0,45750000
Maruti,Alto Green LXi,CNG,Individual,Manual,Second Owner,13,6330.7692307692305,11.31813853725963,5,Maruti_CNG_Second Owner,147.13580098437518,69787120.0,45750000
Mahindra,Bolero 2011-2019 SLX,Diesel,Individual,Manual,First Owner,13,9230.76923076923,11.695255355062795,12,Mahindra_Diesel_First Owner,152.03831961581633,130019660.0,131150000
Chevrolet,Enjoy TCDi LT,Diesel,Individual,Manual,First Owner,11,17727.272727272728,12.180759965737863,7,Chevrolet_Diesel_First Owner,133.98835962311648,121573750.0,83875000
Maruti,Alto K10 2010-2014,Petrol,Individual,Manual,First Owner,15,8000.0,11.695255355062795,13,Maruti_Petrol_First Owner,175.42883032594193,41136304.0,45140000
Datsun,GO A EPS,Petrol,Individual,Manual,First Owner,9,1833.3333333333333,9.711176264112805,2,Datsun_Petrol_First Owner,87.40058637701524,88864984.0,106750000
Hyundai,i10 Sportz,Petrol,Individual,Manual,Second Owner,11,2727.2727272727275,10.308985993422082,1,Hyundai_Petrol_Second Owner,113.39884592764291,106940456.0,91500000
Ford,Figo Diesel Celebration,Diesel,Individual,Manual,First Owner,12,9166.666666666666,11.608244735642321,4,Ford_Diesel_First Owner,139.29893682770785,75863170.0,76250000
Hyundai,Verna 1.6 VTVT,Petrol,Individual,Manual,Multiple Owners,12,4166.666666666667,10.819798284210286,5,Hyundai_Petrol_Multiple Owners,129.83757941052343,111901840.0,137250000
Honda,City i-VTEC V,Petrol,Dealer,Manual,First Owner,14,2857.1428571428573,10.596659732783579,11,Honda_Petrol_First Owner,148.3532362589701,117245050.0,99125000
Maruti,Wagon R Stingray,Petrol,Individual,Manual,Second Owner,10,2000.0,9.90353755128617,1,Maruti_Petrol_Second Owner,99.0353755128617,116956460.0,112545000
Mahindra,KUV 100 D75,Diesel,Dealer,Manual,First Owner,9,6888.888888888889,11.034905792929415,9,Mahindra_Diesel_First Owner,99.31415213636473,147502880.0,118950000
Maruti,SX4 Zxi BSIII,Petrol,Individual,Manual,Multiple Owners,16,6875.0,11.608244735642321,13,Maruti_Petrol_Multiple Owners,185.73191577027714,59111776.0,61000000
Chevrolet,Beat Diesel,Diesel,Individual,Manual,Second Owner,13,4615.384615384615,11.002116507732017,12,Chevrolet_Diesel_Second Owner,143.0275146005162,61276264.0,36600000
Ford,Ecosport 1.5 Diesel,Diesel,Individual,Manual,First Owner,11,4363.636363636364,10.778977123006351,7,Ford_Diesel_First Owner,118.56874835306986,162135870.0,173850000
Hyundai,Xcent 1.1 CRDi,Diesel,Individual,Manual,First Owner,11,9090.90909090909,11.51293546492023,7,Hyundai_Diesel_First Owner,126.64229011412252,103965380.0,149450000
Tata,Indica V2 1.2,Petrol,Individual,Manual,Second Owner,12,9166.666666666666,11.608244735642321,5,Tata_Petrol_Second Owner,139.29893682770785,70925910.0,51850000
Maruti,Swift Dzire VXI,Petrol,Individual,Manual,First Owner,11,6545.454545454545,11.184435286790631,1,Maruti_Petrol_First Owner,123.02878815469694,128070670.0,146400000
Maruti,Baleno Zeta 1.2,Petrol,Individual,Manual,First Owner,7,1428.5714285714287,9.210440366976517,6,Maruti_Petrol_First Owner,64.47308256883562,192410880.0,190625000
Honda,City i VTEC,Petrol,Dealer,Manual,First Owner,10,5816.1,10.970987499511612,1,Honda_Petrol_First Owner,109.70987499511611,193203170.0,152500000
Ford,Fiesta 1.5 TDCi,Diesel,Individual,Manual,Second Owner,11,12727.272727272728,11.849404844423074,7,Ford_Diesel_Second Owner,130.34345328865382,134180450.0,198250000
Ford,Figo 1.5 Sports,Diesel,Dealer,Manual,First Owner,8,5404.375,10.674428760536093,8,Ford_Diesel_First Owner,85.39543008428875,165754880.0,183000000
Maruti,Alto 800 LXI,Petrol,Individual,Manual,First Owner,7,4285.714285714285,10.308985993422082,6,Maruti_Petrol_First Owner,72.16290195395457,97281450.0,91500000
Hyundai,Santro Sportz AMT,Petrol,Individual,Automatic,Multiple Owners,6,4166.666666666667,10.12667110305036,6,Hyundai_Petrol_Multiple Owners,60.760026618302156,140602720.0,142130000
Hyundai,EON D Lite,Petrol,Individual,Manual,First Owner,9,11111.111111111111,11.51293546492023,2,Hyundai_Petrol_First Owner,103.61641918428207,78622424.0,67100000
Tata,Tiago 1.2 Revotron,Petrol,Individual,Manual,Second Owner,8,4750.0,10.545367754151743,2,Tata_Petrol_Second Owner,84.36294203321394,117617576.0,131150000
Maruti,Alto LX,Petrol,Individual,Manual,First Owner,18,3166.6666666666665,10.950824090522445,14,Maruti_Petrol_First Owner,197.11483362940402,32331126.0,41175000
Maruti,Swift Dzire ZDI,Diesel,Individual,Manual,First Owner,10,5000.0,10.819798284210286,7,Maruti_Diesel_First Owner,108.19798284210286,182912080.0,179950000
Mahindra,KUV 100 mFALCON,Diesel,Individual,Manual,First Owner,8,4375.0,10.463131911491967,8,Mahindra_Diesel_First Owner,83.70505529193574,130193270.0,152500000
Chevrolet,Aveo U-VA 1.2,Petrol,Individual,Manual,Second Owner,18,2777.777777777778,10.819798284210286,14,Chevrolet_Petrol_Second Owner,194.75636911578516,22623508.0,31110000
Maruti,Ritz LXI,Petrol,Individual,Manual,Second Owner,14,7142.857142857143,11.51293546492023,11,Maruti_Petrol_Second Owner,161.1810965088832,62337700.0,61000000
Maruti,Swift 1.3 VXi,Petrol,Individual,Manual,First Owner,16,3125.0,10.819798284210286,13,Maruti_Petrol_First Owner,173.11677254736458,61894864.0,54900000
Toyota,Platinum Etios 1.4,Diesel,Individual,Manual,First Owner,8,5000.0,10.596659732783579,8,Toyota_Diesel_First Owner,84.77327786226863,190161950.0,167750000
Fiat,Grande Punto EVO,Diesel,Individual,Manual,Multiple Owners,10,9500.0,11.461642696843066,7,Fiat_Diesel_Multiple Owners,114.61642696843066,143160850.0,91500000
Maruti,A-Star Vxi,Petrol,Individual,Manual,Second Owner,15,10800.0,11.995357787034976,13,Maruti_Petrol_Second Owner,179.93036680552464,52996710.0,39650000
Hyundai,Verna Transform SX,Diesel,Individual,Manual,Second Owner,14,7857.142857142857,11.608244735642321,12,Hyundai_Diesel_Second Owner,162.5154262989925,79243224.0,91500000
Hyundai,i20 1.4 CRDi,Diesel,Individual,Manual,Multiple Owners,14,6428.571428571428,11.407576060361786,12,Hyundai_Diesel_Multiple Owners,159.706064845065,95755224.0,106750000
Renault,KWID AMT,Petrol,Individual,Automatic,First Owner,7,4285.714285714285,10.308985993422082,6,Renault_Petrol_First Owner,72.16290195395457,128330824.0,97295000
Tata,Indica Vista Aqua,Diesel,Individual,Manual,Second Owner,16,3000.0,10.778977123006351,0,Tata_Diesel_Second Owner,172.46363396810162,33777364.0,46360000
Ford,Figo Diesel Titanium,Diesel,Individual,Manual,Second Owner,15,7333.333333333333,11.608244735642321,0,Ford_Diesel_Second Owner,174.1236710346348,51163140.0,54900000
Maruti,Celerio ZXI,Petrol,Individual,Manual,First Owner,9,3000.0,10.203629181337648,2,Maruti_Petrol_First Owner,91.83266263203883,130347920.0,140299695
Renault,KWID 1.0 RXT,Petrol,Individual,Manual,First Owner,9,2777.777777777778,10.12667110305036,2,Renault_Petrol_First Owner,91.14003992745323,89201180.0,106750000
Volkswagen,Polo 1.5 TDI,Diesel,Individual,Manual,First Owner,10,5000.0,10.819798284210286,7,Volkswagen_Diesel_First Owner,108.19798284210286,162686130.0,132674695
BMW,3 Series 320d,Diesel,Individual,Automatic,Multiple Owners,18,6111.111111111111,11.608244735642321,10,BMW_Diesel_Multiple Owners,208.94840524156177,98173450.0,146400000
Hyundai,Verna 1.4 VTVT,Petrol,Individual,Manual,First Owner,11,3036.3636363636365,10.416341118636355,1,Hyundai_Petrol_First Owner,114.5797523049999,144810910.0,152500000
Mahindra,Scorpio 2006-2009 VLX,Diesel,Individual,Manual,First Owner,16,7500.0,11.695255355062795,0,Mahindra_Diesel_First Owner,187.12408568100471,95508470.0,144875000
Hyundai,Xcent 1.2 Kappa,Petrol,Individual,Manual,First Owner,8,3750.0,10.308985993422082,2,Hyundai_Petrol_First Owner,82.47188794737666,154109230.0,158600000
Maruti,Vitara Brezza VDi,Diesel,Individual,Manual,Second Owner,9,8888.888888888889,11.289794413577894,9,Maruti_Diesel_Second Owner,101.60814972220105,176963870.0,198250000
Maruti,Swift Dzire ZDI,Diesel,Individual,Manual,Second Owner,10,5700.0,10.950824090522445,7,Maruti_Diesel_Second Owner,109.50824090522445,164882740.0,175375000
Honda,Amaze Anniversary Edition,Diesel,Individual,Manual,First Owner,10,8200.0,11.314486721293981,7,Honda_Diesel_First Owner,113.14486721293981,163716620.0,155549695
Maruti,Swift Dzire ZDI,Diesel,Individual,Manual,First Owner,10,4000.0,10.596659732783579,7,Maruti_Diesel_First Owner,105.96659732783579,185092200.0,160125000
Hyundai,Santro Xing GL,Petrol,Individual,Manual,First Owner,17,2352.9411764705883,10.596659732783579,14,Hyundai_Petrol_First Owner,180.14321545732082,37386628.0,53375000
Volkswagen,Polo GT TSI,Petrol,Dealer,Automatic,Second Owner,11,2818.181818181818,10.34177474101152,1,Volkswagen_Petrol_Second Owner,113.75952215112672,137424340.0,167750000
Hyundai,Verna 1.6 VTVT,Petrol,Individual,Manual,First Owner,10,4000.0,10.596659732783579,1,Hyundai_Petrol_First Owner,105.96659732783579,146124540.0,198250000
Renault,KWID 1.0 RXT,Petrol,Dealer,Manual,First Owner,7,4428.571428571428,10.34177474101152,6,Renault_Petrol_First Owner,72.39242318708064,110595200.0,152500000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,First Owner,8,13375.0,11.580593459194764,8,Maruti_Diesel_First Owner,92.64474767355811,186228910.0,189100000
Maruti,Alto LXi,Petrol,Individual,Manual,First Owner,14,6428.571428571428,11.407576060361786,11,Maruti_Petrol_First Owner,159.706064845065,57856720.0,68625000
Ford,Fiesta Classic 1.4,Diesel,Individual,Manual,Multiple Owners,13,9230.76923076923,11.695255355062795,12,Ford_Diesel_Multiple Owners,152.03831961581633,85593530.0,103700000
Maruti,Omni E 8,Petrol,Individual,Manual,Second Owner,20,5000.0,11.51293546492023,3,Maruti_Petrol_Second Owner,230.2587092984046,21103128.0,36600000
Tata,Zest Quadrajet 1.3,Diesel,Individual,Manual,First Owner,8,4375.0,10.463131911491967,8,Tata_Diesel_First Owner,83.70505529193574,144874780.0,147924695
Tata,Tiago 1.05 Revotorq,Diesel,Individual,Manual,First Owner,9,6666.666666666667,11.002116507732017,9,Tata_Diesel_First Owner,99.01904856958815,124695730.0,122000000
Hyundai,Santro Xing ABS,Petrol,Individual,Manual,Multiple Owners,18,3888.8888888888887,11.156264806643742,14,Hyundai_Petrol_Multiple Owners,200.81276651958737,23611854.0,30500000
